Age,PlayTimeHours,InGamePurchases,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel,Gender_Female,Gender_Male,Location_Asia,Location_Europe,Location_Other,Location_USA,GameGenre_Action,GameGenre_RPG,GameGenre_Simulation,GameGenre_Sports,GameGenre_Strategy,GameDifficulty_Easy,GameDifficulty_Hard,GameDifficulty_Medium
31,3.807405954907528,0,9,108,62,30,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0
28,15.00248453740966,1,14,130,2,37,2,1,0,0,1,0,0,1,0,0,0,0,1,0,0
27,20.1332827917864,0,11,160,3,26,2,1,0,0,0,0,1,0,0,1,0,0,0,0,1
43,14.064695893533743,0,13,153,66,42,2,0,1,0,0,0,1,0,1,0,0,0,1,0,0
43,9.467673711512564,0,17,81,25,26,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1
19,7.53880436292053,0,8,99,88,32,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0
48,3.1551148462548,0,15,147,67,5,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0
27,10.987105735802407,0,5,55,68,41,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0
31,2.655241039453612,0,16,66,83,35,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0
24,1.819054528190588,0,3,29,25,38,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
15,15.515192396637252,0,11,23,40,15,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
28,11.216713856822746,0,8,134,64,25,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0
29,12.359855555686453,0,12,158,24,39,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0
34,0.2820257720278967,0,9,68,99,26,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1
20,7.397755189107994,0,5,119,91,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0
44,6.0909047603406,0,19,105,77,2,2,1,0,0,1,0,0,0,1,0,0,0,0,1,0
38,19.552003024531288,0,13,147,51,25,2,0,1,0,1,0,0,0,0,0,0,1,0,0,1
20,2.3116740916901017,0,14,54,73,39,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
31,11.610197950905222,0,0,68,92,29,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
26,16.711160291376743,1,18,50,65,24,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0
17,7.843143622568447,1,15,165,5,36,2,1,0,0,0,0,1,0,0,0,0,1,1,0,0
25,5.518328746206513,1,18,118,54,34,2,0,1,0,0,0,1,0,1,0,0,0,1,0,0
31,22.386086793705854,0,5,81,28,29,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
35,5.584065959416985,0,0,32,81,29,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
20,15.475741340434729,1,2,105,47,13,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
44,9.127140683689102,0,13,165,54,46,2,1,0,0,0,0,1,0,1,0,0,0,0,0,1
33,12.71956442444328,1,8,89,88,30,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
32,19.18660716561112,0,4,113,52,46,2,1,0,0,0,0,1,0,0,0,1,0,1,0,0
39,23.6182378719056,0,11,179,16,15,2,0,1,0,0,0,1,0,1,0,0,0,0,1,0
28,7.760571458457201,0,14,134,11,29,2,0,1,0,1,0,0,0,0,0,0,1,1,0,0
35,21.13069191497392,0,6,35,30,33,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
38,12.409929372305305,0,15,67,52,42,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
40,20.70528273403369,0,16,166,21,37,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1
23,14.27850903465211,0,13,107,34,44,2,0,1,0,1,0,0,0,0,1,0,0,1,0,0
16,9.327656504612008,0,12,25,37,48,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
30,16.294261044208955,0,9,68,54,21,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0
19,2.8819984030450687,0,15,173,2,44,2,0,1,0,0,0,1,1,0,0,0,0,1,0,0
40,17.975735790303062,0,5,33,93,13,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
15,3.1863047520807823,0,2,141,23,6,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
28,4.465505922108508,0,10,178,82,43,2,1,0,1,0,0,0,0,1,0,0,0,0,0,1
29,23.670715093712317,0,19,149,72,3,2,0,1,0,1,0,0,0,0,0,1,0,1,0,0
20,1.8171188291189964,0,6,168,52,30,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1
35,17.934677000956363,1,4,100,51,46,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0
36,21.72823115715885,0,1,12,70,33,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
38,5.904907345740875,0,16,130,29,28,2,0,1,0,1,0,0,0,0,1,0,0,1,0,0
26,11.948002105250112,0,2,48,4,13,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
25,8.288423820413197,0,3,29,36,29,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
17,21.05839965553633,0,16,111,94,14,2,0,1,0,1,0,0,0,0,0,1,0,1,0,0
28,18.37563902779328,0,12,150,44,15,2,0,1,0,0,0,1,0,0,1,0,0,0,1,0
39,17.999977318807836,0,12,175,60,32,2,1,0,0,0,0,1,0,0,1,0,0,0,1,0
37,8.676695247540097,0,13,16,15,45,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
33,3.3026825022348465,0,17,57,79,48,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1
15,18.631898092911875,1,4,39,32,10,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0
38,0.6891966259110331,0,17,126,12,21,2,1,0,0,0,1,0,0,0,0,1,0,1,0,0
15,7.768674514471509,1,10,146,1,37,2,1,0,0,0,1,0,0,0,0,0,1,0,0,1
23,2.4466964288223494,0,0,178,88,27,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0
16,20.46023947944256,1,1,83,69,1,2,1,0,0,1,0,0,0,0,0,0,1,1,0,0
33,22.372251159143403,0,3,100,12,46,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
42,0.521358838060964,0,18,115,32,17,2,0,1,0,1,0,0,0,0,0,0,1,1,0,0
29,4.136073537403186,0,11,26,8,13,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
46,9.946868133803246,0,12,176,39,22,2,1,0,0,0,0,1,0,0,1,0,0,0,1,0
47,0.9930368364128784,0,0,131,67,27,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
27,1.699817286369683,0,13,85,28,19,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0
47,1.0194195056285589,0,19,83,10,2,2,1,0,1,0,0,0,0,0,0,0,1,0,0,1
23,17.584829866457394,0,9,61,31,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
39,10.793189299290388,0,3,31,62,16,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
29,14.805051394983376,0,13,170,83,13,2,1,0,0,1,0,0,0,0,0,1,0,1,0,0
43,4.258584103735699,0,7,12,83,41,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
15,16.099685191749177,1,13,176,88,23,2,0,1,0,0,0,1,0,0,0,1,0,1,0,0
47,17.529990077991577,0,14,29,83,20,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0
33,3.517625330734248,0,0,169,83,23,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
20,9.934678115219732,1,10,105,49,47,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
40,23.23697467346526,0,4,108,11,2,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1
22,19.8904141542522,0,11,160,83,45,2,1,0,0,0,1,0,0,1,0,0,0,1,0,0
45,14.639598530592822,0,15,145,84,0,2,0,1,0,0,0,1,0,0,0,0,1,1,0,0
26,2.0436355883137214,0,2,145,16,12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
18,7.225404599478968,0,7,178,51,5,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1
29,17.00320539866985,0,13,154,53,41,2,0,1,0,1,0,0,1,0,0,0,0,1,0,0
26,15.30249014640279,1,6,22,13,47,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
16,17.659414547222266,1,8,172,78,47,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0
44,7.330366254268116,0,2,104,40,40,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
21,5.160463000465854,0,18,127,72,9,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0
39,1.3162119000881418,0,16,102,96,25,2,0,1,0,1,0,0,0,0,0,0,1,0,1,0
23,15.332379685175429,0,3,10,46,32,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
15,15.572940890928765,0,9,174,67,19,2,0,1,0,0,0,1,0,0,1,0,0,1,0,0
19,23.60916670927387,0,12,77,24,16,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
30,6.280458018467384,0,7,65,67,34,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
43,12.47640416934566,0,0,56,54,46,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
38,12.39834383367942,0,4,64,33,10,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
35,9.202309144049844,0,17,152,61,44,2,0,1,0,0,0,1,0,0,0,0,1,1,0,0
40,7.162788397958965,0,12,47,52,4,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0
15,22.550956487645514,0,19,83,9,17,2,0,1,0,1,0,0,0,0,0,1,0,1,0,0
28,9.70292583741616,0,16,85,71,38,2,0,1,0,0,0,1,1,0,0,0,0,1,0,0
21,8.699319940949305,0,15,10,20,3,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
47,17.141398928384213,0,12,170,6,31,2,1,0,0,0,1,0,0,0,0,1,0,0,0,1
45,15.015069620781585,1,13,125,82,41,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1
27,22.638687644026533,0,16,104,92,39,2,1,0,0,1,0,0,0,0,0,1,0,1,0,0
39,5.282280917068158,0,11,155,63,10,2,0,1,0,0,0,1,0,0,1,0,0,1,0,0
33,8.861590156618416,0,19,37,46,5,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0
49,11.17771554025585,0,17,21,3,10,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1
32,14.347197119414172,0,13,146,74,7,2,0,1,0,1,0,0,0,0,0,0,1,0,0,1
16,13.925652581804924,1,10,129,40,31,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0
40,20.68607348124244,0,11,125,91,3,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0
29,12.28535126564395,1,11,157,52,42,2,1,0,0,1,0,0,0,0,0,1,0,0,0,1
17,19.556603593472445,0,0,122,20,34,2,0,1,0,0,0,1,0,0,1,0,0,1,0,0
25,2.120547110035232,1,12,51,3,11,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0
16,10.654974141213746,1,15,116,38,44,2,0,1,0,0,0,1,0,0,0,1,0,1,0,0
23,14.630978957104574,0,14,144,43,13,2,1,0,0,1,0,0,0,0,0,1,0,1,0,0
15,8.41728640464735,0,16,32,3,30,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1
27,6.7881420122202245,0,0,155,32,18,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
47,17.40103356399446,0,7,29,51,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0
40,12.45858612612095,0,16,104,45,45,2,0,1,0,1,0,0,0,0,0,1,0,1,0,0
37,16.725935295843772,1,13,29,38,17,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0
15,13.200627165642874,0,10,79,63,35,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
21,11.458492704723968,0,18,90,75,24,2,0,1,1,0,0,0,0,0,0,0,1,0,0,1
45,5.493666372895273,0,5,38,23,10,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
16,8.617934296103519,0,8,87,99,47,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0
28,3.4165763678982426,0,13,115,55,39,2,0,1,0,1,0,0,1,0,0,0,0,1,0,0
41,4.521543312939477,0,3,92,97,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
22,21.53573310208669,0,19,125,35,45,2,1,0,0,1,0,0,0,1,0,0,0,0,1,0
25,21.18997098655852,1,4,170,70,31,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
22,4.653203581589557,0,12,54,82,47,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0
32,23.673444928926315,1,16,91,94,29,2,0,1,0,0,1,0,0,0,0,0,1,1,0,0
32,19.523340679691536,0,4,159,11,9,2,1,0,0,0,0,1,0,0,0,0,1,0,1,0
26,21.85676979325085,0,15,51,96,36,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
41,22.701167538603947,0,11,41,6,7,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0
34,7.758938497983656,0,18,51,36,21,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1
21,7.645750829852679,0,6,156,16,42,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
46,6.252455837162762,1,8,103,54,36,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0
49,16.319909713763494,1,4,151,14,19,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
29,3.0596723942429858,0,11,141,41,36,2,1,0,0,1,0,0,0,0,0,1,0,1,0,0
17,17.081753511092998,1,16,153,4,33,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0
25,10.4418070789504,0,1,167,6,42,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
40,2.5625196724448958,0,15,63,81,6,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
42,4.090698068951491,0,5,57,35,17,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
19,0.6184024611619954,0,4,85,41,10,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0
33,19.691864523583085,0,14,137,75,2,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0
36,3.665982085854949,0,6,36,17,25,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
43,19.6558714071192,0,17,103,99,41,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0
24,12.042366795980062,1,13,139,63,9,2,0,1,0,0,0,1,0,1,0,0,0,1,0,0
29,6.842220524237767,0,15,49,81,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
15,16.087012157751733,0,2,87,78,7,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
35,6.865620475200626,0,19,106,51,35,2,0,1,0,0,0,1,0,1,0,0,0,1,0,0
17,19.510791491116745,1,18,72,13,15,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
20,7.322599954848496,0,16,162,96,41,2,1,0,0,0,0,1,0,0,0,1,0,1,0,0
29,12.803747068620748,0,18,36,92,40,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0
40,11.94337669931146,0,0,53,14,36,2,0,1,0,1,0,0,1,0,0,0,0,1,0,0
28,12.114087406821492,0,1,112,53,13,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
49,9.723523683954454,0,9,40,54,17,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1
27,7.471277562597159,0,8,91,6,11,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1
15,4.577877050660277,0,14,13,52,33,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
38,17.483295977009455,0,0,163,53,48,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
22,8.331365513170677,0,18,174,56,48,2,0,1,0,0,1,0,0,0,1,0,0,0,0,1
29,7.481913155728236,0,19,130,52,48,2,1,0,0,1,0,0,0,1,0,0,0,1,0,0
17,10.176483033950298,0,1,52,66,4,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
19,8.831598193389944,0,17,31,2,46,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0
15,23.768856320836573,0,15,124,22,6,2,1,0,0,1,0,0,0,0,1,0,0,1,0,0
34,1.339018053012483,1,15,87,97,3,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0
30,23.446238995349685,0,19,73,30,43,2,0,1,0,0,0,1,0,0,0,0,1,1,0,0
45,22.791601488975108,0,18,58,30,22,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
28,10.755616112502285,0,18,158,72,4,2,1,0,0,1,0,0,0,0,1,0,0,1,0,0
30,9.779908865325014,1,9,151,37,44,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1
30,16.950198608308348,0,11,15,64,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
40,17.209040287716014,0,6,29,16,33,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
15,8.930811316716643,0,11,16,20,48,2,1,0,0,0,0,1,0,0,0,0,1,0,1,0
43,0.7115924090127148,1,7,54,58,34,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
18,18.610611591928134,0,0,177,19,46,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
19,18.029878293087613,0,18,89,48,17,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0
33,0.7931835077070399,0,15,174,37,29,2,1,0,0,0,0,1,0,0,0,1,0,0,1,0
21,9.75130065963082,0,9,175,87,18,2,0,1,0,1,0,0,0,0,0,1,0,1,0,0
18,13.55401505501385,1,18,73,51,47,2,0,1,1,0,0,0,0,0,1,0,0,0,0,1
25,17.752231511371853,0,13,16,25,19,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
43,19.571284080704395,0,19,140,65,37,2,0,1,0,0,0,1,0,0,1,0,0,0,1,0
33,1.033973955104643,0,7,63,72,20,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1
21,12.269402826708376,1,8,177,64,19,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
20,3.74109098424384,0,7,162,80,40,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
17,7.609728379683831,0,5,141,88,11,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0
40,4.358985949323083,1,10,109,68,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
38,0.4262767452788276,0,8,116,37,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0
34,23.526430502206047,0,8,175,65,14,2,0,1,0,1,0,0,1,0,0,0,0,1,0,0
17,4.441193876212977,1,11,86,86,15,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0
38,4.6725418409794575,0,19,94,26,26,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0
47,19.44001598760092,0,8,39,6,36,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
47,22.36444068775959,0,3,43,90,13,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
30,21.807937416049555,0,12,174,40,24,2,0,1,0,1,0,0,0,0,1,0,0,0,0,1
24,12.39051254071622,0,0,10,77,42,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
43,10.196297051622576,0,0,54,48,22,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
43,23.11521204786349,0,15,62,61,42,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0
34,11.721040121588077,0,6,127,76,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
30,15.18575769819182,1,19,118,79,5,2,0,1,1,0,0,0,0,0,1,0,0,0,0,1
42,22.358427575269754,0,0,174,7,38,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
19,10.638292322882329,0,3,60,81,38,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
45,22.684926908987308,0,18,71,98,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0
21,15.85411541354293,0,12,159,5,47,2,0,1,0,0,0,1,0,0,0,1,0,1,0,0
42,18.93250494617401,0,2,145,31,11,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
35,11.740599535168382,0,19,42,64,26,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0
29,20.253821714460223,0,16,150,17,30,2,0,1,0,1,0,0,0,0,1,0,0,0,0,1
17,9.483212067452136,0,7,78,54,36,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1
34,17.22258339153222,1,2,38,1,48,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
24,17.70985939662583,0,1,101,84,16,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0
37,15.923320557398306,0,9,36,72,16,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
44,7.344781083686416,0,1,172,56,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
42,2.7553493391479256,0,10,112,27,6,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0
46,16.27905537683133,1,12,97,29,6,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0
28,0.1722670926689629,1,13,20,21,41,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
40,15.29124748176688,0,17,162,64,5,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1
45,0.4262776800233334,0,13,151,35,38,2,0,1,0,0,0,1,0,0,1,0,0,1,0,0
25,5.427240345567329,0,18,96,45,15,2,0,1,0,1,0,0,0,0,0,1,0,0,0,1
48,6.598004722908521,0,16,111,6,28,2,1,0,0,1,0,0,0,0,0,1,0,0,0,1
30,4.80829723834622,0,8,118,40,29,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0
48,21.693136594001537,0,1,68,73,35,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
32,4.7929842059059045,0,4,140,13,10,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1
19,3.839717229800265,1,15,131,70,41,2,1,0,0,0,0,1,0,0,1,0,0,0,0,1
39,18.016266717020645,1,11,77,91,31,2,0,1,0,1,0,0,0,0,0,1,0,1,0,0
29,8.25542996319713,0,6,29,54,33,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
18,21.200610316501784,0,1,49,70,38,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
20,23.502450768573453,1,7,113,81,27,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1
24,17.5646238516185,0,0,11,11,49,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
31,6.61167752548894,0,0,113,37,20,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
26,19.95087425888197,0,11,94,84,45,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1
16,19.194416426628187,0,13,111,50,3,2,0,1,0,0,1,0,0,0,0,0,1,0,0,1
43,23.023466836293423,0,18,87,36,44,2,0,1,0,0,0,1,1,0,0,0,0,0,1,0
48,18.04874978096637,0,1,136,81,34,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0
15,15.576201732289984,1,18,86,20,7,2,1,0,0,0,1,0,0,1,0,0,0,1,0,0
46,14.6200470102737,1,16,145,69,25,2,0,1,0,1,0,0,0,0,0,0,1,1,0,0
34,4.250001377384114,0,10,35,49,26,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0
34,11.452601304420767,0,16,155,7,20,2,0,1,0,0,0,1,0,0,0,1,0,1,0,0
33,22.549736368483277,1,10,118,16,22,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
27,7.82094053476605,0,0,64,54,31,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
42,6.887468392945371,0,10,150,31,31,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1
26,15.343422751541386,0,13,11,59,43,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
17,9.28257918379204,0,18,164,53,34,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0
28,21.091445055903364,0,4,144,31,41,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0
41,4.18835555817916,0,13,124,41,3,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
38,5.288734825559389,0,12,26,67,6,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
30,23.0087761611406,0,10,102,10,24,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
18,7.835869644939894,0,0,89,87,2,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0
26,3.0122423433732983,1,18,126,39,6,2,1,0,0,1,0,0,0,0,0,1,0,0,0,1
39,21.392131795274,1,1,150,30,24,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
24,4.681823358987043,0,13,139,69,36,2,0,1,1,0,0,0,1,0,0,0,0,0,0,1
46,22.71171125988805,0,13,55,81,33,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0
17,13.066034995372036,0,11,97,21,25,2,1,0,0,1,0,0,0,0,0,1,0,0,1,0
18,14.289482476502856,0,17,107,1,38,2,1,0,1,0,0,0,0,1,0,0,0,0,0,1
45,15.823524611820735,0,0,88,90,31,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
21,3.760417377136811,0,17,128,76,36,2,0,1,0,1,0,0,1,0,0,0,0,1,0,0
40,12.679601548875103,0,2,139,37,27,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0
34,5.658161678582895,0,5,70,13,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
39,4.083711400250587,1,14,32,21,37,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0
28,23.14583080696156,0,16,96,33,37,2,1,0,0,0,1,0,1,0,0,0,0,1,0,0
32,14.199079801307407,0,16,98,15,29,2,0,1,0,1,0,0,0,0,0,0,1,1,0,0
21,15.947085192007538,0,16,179,29,33,2,0,1,0,0,1,0,0,0,0,0,1,0,0,1
17,20.660751189059155,0,15,50,98,6,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1
26,5.075997518943835,0,13,78,55,46,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
27,2.33535494931073,1,4,152,41,45,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1
18,15.637991456440377,0,19,36,91,18,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0
16,7.886713461005896,0,13,106,34,17,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0
33,10.980422132901548,0,18,74,77,23,2,0,1,0,0,0,1,0,1,0,0,0,0,1,0
31,21.903314118800324,0,5,24,52,25,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
28,16.9009974332487,1,14,106,66,14,2,0,1,1,0,0,0,0,0,0,0,1,1,0,0
25,23.94597398125177,0,1,46,56,26,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
48,18.258497659108805,0,8,120,30,3,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0
49,13.755029628601584,0,8,26,88,17,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
37,15.088266774103763,1,18,162,4,17,2,0,1,0,0,0,1,0,1,0,0,0,0,0,1
38,10.83957691954349,0,3,31,31,3,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
30,14.05614684948632,0,10,145,24,49,2,1,0,0,1,0,0,1,0,0,0,0,0,0,1
19,23.48228852331583,0,17,128,26,42,2,0,1,1,0,0,0,1,0,0,0,0,1,0,0
47,11.735373713733685,0,5,65,49,20,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0
43,15.342011598729968,0,16,128,13,32,2,1,0,0,0,0,1,0,0,0,0,1,0,1,0
44,23.71840152814713,0,8,149,60,22,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0
28,8.693092625260062,0,12,131,81,24,2,1,0,0,0,0,1,0,0,1,0,0,0,0,1
19,4.894487795870597,0,19,114,78,1,2,0,1,0,1,0,0,0,0,0,0,1,1,0,0
21,12.436701734695486,0,2,116,67,10,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
41,18.427376253824544,0,5,162,59,26,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1
32,10.82732677360396,0,5,179,1,14,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
20,7.97617234287789,0,11,50,17,8,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1
